"date","value","year","week_label_clean","pref","category"
"2025-03-09",0.01,2025,"March 3–9, 2025","Nationwide","Herpangina"
"2025-03-09",0.04,2025,"March 3–9, 2025","Nationwide","Mumps"
"2025-03-09",0.04,2025,"March 3–9, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-03-09",0.83,2025,"March 3–9, 2025","Nationwide","Viral conjunctivitis"
"2025-03-09",0.02,2025,"March 3–9, 2025","Nationwide","Bacterial meningitis"
"2025-03-09",0.02,2025,"March 3–9, 2025","Nationwide","Viral meningitis"
"2025-03-09",0.28,2025,"March 3–9, 2025","Nationwide","Mycoplasma pneumonia"
"2025-03-09",0,2025,"March 3–9, 2025","Nationwide","Chlamydia pneumonia"
"2025-03-09",0.15,2025,"March 3–9, 2025","Nationwide","Rotavirus"
"2025-03-09",4.07,2025,"March 3–9, 2025","Nationwide","COVID-19"
"2025-03-16",2.23,2025,"March 10–16, 2025","Nationwide","Flu"
"2025-03-16",1.48,2025,"March 10–16, 2025","Nationwide","RSV"
"2025-03-16",0.28,2025,"March 10–16, 2025","Nationwide","Adenovirus infection"
"2025-03-16",2.33,2025,"March 10–16, 2025","Nationwide","Strep throat"
"2025-03-16",11.1,2025,"March 10–16, 2025","Nationwide","Gastroenteritis"
"2025-03-16",0.27,2025,"March 10–16, 2025","Nationwide","Chickenpox"
"2025-03-16",0.05,2025,"March 10–16, 2025","Nationwide","Hand-foot-mouth disease"
"2025-03-16",0.81,2025,"March 10–16, 2025","Nationwide","Fifth disease"
"2025-03-16",0.21,2025,"March 10–16, 2025","Nationwide","Roseola"
"2025-03-16",0.01,2025,"March 10–16, 2025","Nationwide","Herpangina"
"2025-03-16",0.04,2025,"March 10–16, 2025","Nationwide","Mumps"
"2025-03-16",0.06,2025,"March 10–16, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-03-16",0.89,2025,"March 10–16, 2025","Nationwide","Viral conjunctivitis"
"2025-03-16",0.01,2025,"March 10–16, 2025","Nationwide","Bacterial meningitis"
"2025-03-16",0.03,2025,"March 10–16, 2025","Nationwide","Viral meningitis"
"2025-03-16",0.29,2025,"March 10–16, 2025","Nationwide","Mycoplasma pneumonia"
"2025-03-16",0,2025,"March 10–16, 2025","Nationwide","Chlamydia pneumonia"
"2025-03-16",0.19,2025,"March 10–16, 2025","Nationwide","Rotavirus"
"2025-03-16",3.85,2025,"March 10–16, 2025","Nationwide","COVID-19"
"2025-03-23",1.98,2025,"March 17–23, 2025","Nationwide","Flu"
"2025-03-23",1.18,2025,"March 17–23, 2025","Nationwide","RSV"
"2025-03-23",0.26,2025,"March 17–23, 2025","Nationwide","Adenovirus infection"
"2025-03-23",1.96,2025,"March 17–23, 2025","Nationwide","Strep throat"
"2025-03-23",9.04,2025,"March 17–23, 2025","Nationwide","Gastroenteritis"
"2025-03-23",0.32,2025,"March 17–23, 2025","Nationwide","Chickenpox"
"2025-03-23",0.04,2025,"March 17–23, 2025","Nationwide","Hand-foot-mouth disease"
"2025-03-23",0.67,2025,"March 17–23, 2025","Nationwide","Fifth disease"
"2025-03-23",0.18,2025,"March 17–23, 2025","Nationwide","Roseola"
"2025-03-23",0.01,2025,"March 17–23, 2025","Nationwide","Herpangina"
"2025-03-23",0.03,2025,"March 17–23, 2025","Nationwide","Mumps"
"2025-03-23",0.08,2025,"March 17–23, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-03-23",0.83,2025,"March 17–23, 2025","Nationwide","Viral conjunctivitis"
"2025-03-23",0.02,2025,"March 17–23, 2025","Nationwide","Bacterial meningitis"
"2025-03-23",0.03,2025,"March 17–23, 2025","Nationwide","Viral meningitis"
"2025-03-23",0.27,2025,"March 17–23, 2025","Nationwide","Mycoplasma pneumonia"
"2025-03-23",0.01,2025,"March 17–23, 2025","Nationwide","Chlamydia pneumonia"
"2025-03-23",0.2,2025,"March 17–23, 2025","Nationwide","Rotavirus"
"2025-03-23",3.23,2025,"March 17–23, 2025","Nationwide","COVID-19"
"2025-03-30",1.85,2025,"March 24–30, 2025","Nationwide","Flu"
"2025-03-30",1.02,2025,"March 24–30, 2025","Nationwide","RSV"
"2025-03-30",0.23,2025,"March 24–30, 2025","Nationwide","Adenovirus infection"
"2025-03-30",1.89,2025,"March 24–30, 2025","Nationwide","Strep throat"
"2025-03-30",7.95,2025,"March 24–30, 2025","Nationwide","Gastroenteritis"
"2025-03-30",0.3,2025,"March 24–30, 2025","Nationwide","Chickenpox"
"2025-03-30",0.05,2025,"March 24–30, 2025","Nationwide","Hand-foot-mouth disease"
"2025-03-30",0.82,2025,"March 24–30, 2025","Nationwide","Fifth disease"
"2025-03-30",0.21,2025,"March 24–30, 2025","Nationwide","Roseola"
"2025-03-30",0.01,2025,"March 24–30, 2025","Nationwide","Herpangina"
"2025-03-30",0.04,2025,"March 24–30, 2025","Nationwide","Mumps"
"2025-03-30",0.06,2025,"March 24–30, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-03-30",0.8,2025,"March 24–30, 2025","Nationwide","Viral conjunctivitis"
"2025-03-30",0.03,2025,"March 24–30, 2025","Nationwide","Bacterial meningitis"
"2025-03-30",0.03,2025,"March 24–30, 2025","Nationwide","Viral meningitis"
"2025-03-30",0.28,2025,"March 24–30, 2025","Nationwide","Mycoplasma pneumonia"
"2025-03-30",0,2025,"March 24–30, 2025","Nationwide","Chlamydia pneumonia"
"2025-03-30",0.23,2025,"March 24–30, 2025","Nationwide","Rotavirus"
"2025-03-30",2.92,2025,"March 24–30, 2025","Nationwide","COVID-19"
"2025-04-06",1.2,2025,"March 31 – April 6, 2025","Nationwide","Flu"
"2025-04-06",0.8,2025,"March 31 – April 6, 2025","Nationwide","RSV"
"2025-04-06",0.25,2025,"March 31 – April 6, 2025","Nationwide","Adenovirus infection"
"2025-04-06",1.71,2025,"March 31 – April 6, 2025","Nationwide","Strep throat"
"2025-04-06",6.41,2025,"March 31 – April 6, 2025","Nationwide","Gastroenteritis"
"2025-04-06",0.27,2025,"March 31 – April 6, 2025","Nationwide","Chickenpox"
"2025-04-06",0.04,2025,"March 31 – April 6, 2025","Nationwide","Hand-foot-mouth disease"
"2025-04-06",0.63,2025,"March 31 – April 6, 2025","Nationwide","Fifth disease"
"2025-04-06",0.22,2025,"March 31 – April 6, 2025","Nationwide","Roseola"
"2025-04-06",0.01,2025,"March 31 – April 6, 2025","Nationwide","Herpangina"
"2025-04-06",0.03,2025,"March 31 – April 6, 2025","Nationwide","Mumps"
"2025-04-06",0.05,2025,"March 31 – April 6, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-04-06",0.77,2025,"March 31 – April 6, 2025","Nationwide","Viral conjunctivitis"
"2025-04-06",0.02,2025,"March 31 – April 6, 2025","Nationwide","Bacterial meningitis"
"2025-04-06",0.01,2025,"March 31 – April 6, 2025","Nationwide","Viral meningitis"
"2025-04-06",0.22,2025,"March 31 – April 6, 2025","Nationwide","Mycoplasma pneumonia"
"2025-04-06",0,2025,"March 31 – April 6, 2025","Nationwide","Chlamydia pneumonia"
"2025-04-06",0.18,2025,"March 31 – April 6, 2025","Nationwide","Rotavirus"
"2025-04-06",2.14,2025,"March 31 – April 6, 2025","Nationwide","COVID-19"
"2025-04-13",1.19,2025,"April 7–13, 2025","Nationwide","Flu"
"2025-04-13",0.93,2025,"April 7–13, 2025","Nationwide","RSV"
"2025-04-13",0.25,2025,"April 7–13, 2025","Nationwide","Adenovirus infection"
"2025-04-13",2.12,2025,"April 7–13, 2025","Nationwide","Strep throat"
"2025-04-13",8.26,2025,"April 7–13, 2025","Nationwide","Gastroenteritis"
"2025-04-13",0.33,2025,"April 7–13, 2025","Nationwide","Chickenpox"
"2025-04-13",0.05,2025,"April 7–13, 2025","Nationwide","Hand-foot-mouth disease"
"2025-04-13",1.13,2025,"April 7–13, 2025","Nationwide","Fifth disease"
"2025-04-13",0.27,2025,"April 7–13, 2025","Nationwide","Roseola"
"2025-04-13",0.02,2025,"April 7–13, 2025","Nationwide","Herpangina"
"2025-04-13",0.05,2025,"April 7–13, 2025","Nationwide","Mumps"
"2025-04-13",0.06,2025,"April 7–13, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-04-13",0.81,2025,"April 7–13, 2025","Nationwide","Viral conjunctivitis"
"2025-04-13",0.02,2025,"April 7–13, 2025","Nationwide","Bacterial meningitis"
"2025-04-13",0.02,2025,"April 7–13, 2025","Nationwide","Viral meningitis"
"2025-04-13",0.24,2025,"April 7–13, 2025","Nationwide","Mycoplasma pneumonia"
"2025-04-13",0,2025,"April 7–13, 2025","Nationwide","Chlamydia pneumonia"
"2025-04-13",0.24,2025,"April 7–13, 2025","Nationwide","Rotavirus"
"2025-04-13",2.1,2025,"April 7–13, 2025","Nationwide","COVID-19"
"2025-04-20",1.2,2025,"April 14–20, 2025","Nationwide","Flu"
"2025-04-20",0.85,2025,"April 14–20, 2025","Nationwide","RSV"
"2025-04-20",0.32,2025,"April 14–20, 2025","Nationwide","Adenovirus infection"
"2025-04-20",2.64,2025,"April 14–20, 2025","Nationwide","Strep throat"
"2025-04-20",8.54,2025,"April 14–20, 2025","Nationwide","Gastroenteritis"
"2025-04-20",0.37,2025,"April 14–20, 2025","Nationwide","Chickenpox"
"2025-04-20",0.07,2025,"April 14–20, 2025","Nationwide","Hand-foot-mouth disease"
"2025-04-20",1.25,2025,"April 14–20, 2025","Nationwide","Fifth disease"
"2025-04-20",0.3,2025,"April 14–20, 2025","Nationwide","Roseola"
"2025-04-20",0.02,2025,"April 14–20, 2025","Nationwide","Herpangina"
"2025-04-20",0.06,2025,"April 14–20, 2025","Nationwide","Mumps"
"2025-04-20",0.06,2025,"April 14–20, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-04-20",0.95,2025,"April 14–20, 2025","Nationwide","Viral conjunctivitis"
"2025-04-20",0.01,2025,"April 14–20, 2025","Nationwide","Bacterial meningitis"
"2025-04-20",0.02,2025,"April 14–20, 2025","Nationwide","Viral meningitis"
"2025-04-20",0.3,2025,"April 14–20, 2025","Nationwide","Mycoplasma pneumonia"
"2025-04-20",0.01,2025,"April 14–20, 2025","Nationwide","Chlamydia pneumonia"
"2025-04-20",0.24,2025,"April 14–20, 2025","Nationwide","Rotavirus"
"2025-04-20",1.77,2025,"April 14–20, 2025","Nationwide","COVID-19"
"2025-04-27",1.09,2025,"April 21–27, 2025","Nationwide","Flu"
"2025-04-27",0.72,2025,"April 21–27, 2025","Nationwide","RSV"
"2025-04-27",0.39,2025,"April 21–27, 2025","Nationwide","Adenovirus infection"
"2025-04-27",2.83,2025,"April 21–27, 2025","Nationwide","Strep throat"
"2025-04-27",8.39,2025,"April 21–27, 2025","Nationwide","Gastroenteritis"
"2025-04-27",0.48,2025,"April 21–27, 2025","Nationwide","Chickenpox"
"2025-04-27",0.1,2025,"April 21–27, 2025","Nationwide","Hand-foot-mouth disease"
"2025-04-27",1.3,2025,"April 21–27, 2025","Nationwide","Fifth disease"
"2025-04-27",0.36,2025,"April 21–27, 2025","Nationwide","Roseola"
"2025-04-27",0.03,2025,"April 21–27, 2025","Nationwide","Herpangina"
"2025-04-27",0.09,2025,"April 21–27, 2025","Nationwide","Mumps"
"2025-04-27",0.04,2025,"April 21–27, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-04-27",0.91,2025,"April 21–27, 2025","Nationwide","Viral conjunctivitis"
"2025-04-27",0.01,2025,"April 21–27, 2025","Nationwide","Bacterial meningitis"
"2025-04-27",0.04,2025,"April 21–27, 2025","Nationwide","Viral meningitis"
"2025-04-27",0.28,2025,"April 21–27, 2025","Nationwide","Mycoplasma pneumonia"
"2025-04-27",0,2025,"April 21–27, 2025","Nationwide","Chlamydia pneumonia"
"2025-04-27",0.18,2025,"April 21–27, 2025","Nationwide","Rotavirus"
"2025-04-27",1.39,2025,"April 21–27, 2025","Nationwide","COVID-19"
"2025-05-04",0.79,2025,"April 28 – May 4, 2025","Nationwide","Flu"
"2025-05-04",0.5,2025,"April 28 – May 4, 2025","Nationwide","RSV"
"2025-05-04",0.39,2025,"April 28 – May 4, 2025","Nationwide","Adenovirus infection"
"2025-05-04",2.29,2025,"April 28 – May 4, 2025","Nationwide","Strep throat"
"2025-05-04",6.71,2025,"April 28 – May 4, 2025","Nationwide","Gastroenteritis"
"2025-05-04",0.4,2025,"April 28 – May 4, 2025","Nationwide","Chickenpox"
"2025-05-04",0.09,2025,"April 28 – May 4, 2025","Nationwide","Hand-foot-mouth disease"
"2025-05-04",1.16,2025,"April 28 – May 4, 2025","Nationwide","Fifth disease"
"2025-05-04",0.32,2025,"April 28 – May 4, 2025","Nationwide","Roseola"
"2025-05-04",0.02,2025,"April 28 – May 4, 2025","Nationwide","Herpangina"
"2025-05-04",0.07,2025,"April 28 – May 4, 2025","Nationwide","Mumps"
"2025-05-04",0.04,2025,"April 28 – May 4, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-05-04",0.79,2025,"April 28 – May 4, 2025","Nationwide","Viral conjunctivitis"
"2025-05-04",0.02,2025,"April 28 – May 4, 2025","Nationwide","Bacterial meningitis"
"2025-05-04",0.04,2025,"April 28 – May 4, 2025","Nationwide","Viral meningitis"
"2025-05-04",0.32,2025,"April 28 – May 4, 2025","Nationwide","Mycoplasma pneumonia"
"2025-05-04",0,2025,"April 28 – May 4, 2025","Nationwide","Chlamydia pneumonia"
"2025-05-04",0.25,2025,"April 28 – May 4, 2025","Nationwide","Rotavirus"
"2025-05-04",1.1,2025,"April 28 – May 4, 2025","Nationwide","COVID-19"
"2025-05-11",0.67,2025,"May 5–11, 2025","Nationwide","Flu"
"2025-05-11",0.3,2025,"May 5–11, 2025","Nationwide","RSV"
"2025-05-11",0.4,2025,"May 5–11, 2025","Nationwide","Adenovirus infection"
"2025-05-11",1.98,2025,"May 5–11, 2025","Nationwide","Strep throat"
"2025-05-11",5.78,2025,"May 5–11, 2025","Nationwide","Gastroenteritis"
"2025-05-11",0.5,2025,"May 5–11, 2025","Nationwide","Chickenpox"
"2025-05-11",0.08,2025,"May 5–11, 2025","Nationwide","Hand-foot-mouth disease"
"2025-05-11",1.14,2025,"May 5–11, 2025","Nationwide","Fifth disease"
"2025-05-11",0.3,2025,"May 5–11, 2025","Nationwide","Roseola"
"2025-05-11",0.03,2025,"May 5–11, 2025","Nationwide","Herpangina"
"2025-05-11",0.06,2025,"May 5–11, 2025","Nationwide","Mumps"
"2025-05-11",0.04,2025,"May 5–11, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-05-11",0.75,2025,"May 5–11, 2025","Nationwide","Viral conjunctivitis"
"2025-05-11",0.02,2025,"May 5–11, 2025","Nationwide","Bacterial meningitis"
"2025-05-11",0.02,2025,"May 5–11, 2025","Nationwide","Viral meningitis"
"2025-05-11",0.33,2025,"May 5–11, 2025","Nationwide","Mycoplasma pneumonia"
"2025-05-11",0,2025,"May 5–11, 2025","Nationwide","Chlamydia pneumonia"
"2025-05-11",0.22,2025,"May 5–11, 2025","Nationwide","Rotavirus"
"2025-05-11",0.94,2025,"May 5–11, 2025","Nationwide","COVID-19"
"2025-05-18",0.75,2025,"May 12–18, 2025","Nationwide","Flu"
"2025-05-18",0.31,2025,"May 12–18, 2025","Nationwide","RSV"
"2025-05-18",0.54,2025,"May 12–18, 2025","Nationwide","Adenovirus infection"
"2025-05-18",3.19,2025,"May 12–18, 2025","Nationwide","Strep throat"
"2025-05-18",7.68,2025,"May 12–18, 2025","Nationwide","Gastroenteritis"
"2025-05-18",0.54,2025,"May 12–18, 2025","Nationwide","Chickenpox"
"2025-05-18",0.13,2025,"May 12–18, 2025","Nationwide","Hand-foot-mouth disease"
"2025-05-18",2.05,2025,"May 12–18, 2025","Nationwide","Fifth disease"
"2025-05-18",0.37,2025,"May 12–18, 2025","Nationwide","Roseola"
"2025-05-18",0.05,2025,"May 12–18, 2025","Nationwide","Herpangina"
"2025-05-18",0.08,2025,"May 12–18, 2025","Nationwide","Mumps"
"2025-05-18",0.06,2025,"May 12–18, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-05-18",0.9,2025,"May 12–18, 2025","Nationwide","Viral conjunctivitis"
"2025-05-18",0.02,2025,"May 12–18, 2025","Nationwide","Bacterial meningitis"
"2025-05-18",0.03,2025,"May 12–18, 2025","Nationwide","Viral meningitis"
"2025-05-18",0.33,2025,"May 12–18, 2025","Nationwide","Mycoplasma pneumonia"
"2025-05-18",0.01,2025,"May 12–18, 2025","Nationwide","Chlamydia pneumonia"
"2025-05-18",0.23,2025,"May 12–18, 2025","Nationwide","Rotavirus"
"2025-05-18",0.96,2025,"May 12–18, 2025","Nationwide","COVID-19"
"2025-05-25",0.53,2025,"May 19–25, 2025","Nationwide","Flu"
"2025-05-25",0.32,2025,"May 19–25, 2025","Nationwide","RSV"
"2025-05-25",0.57,2025,"May 19–25, 2025","Nationwide","Adenovirus infection"
"2025-05-25",2.84,2025,"May 19–25, 2025","Nationwide","Strep throat"
"2025-05-25",6.96,2025,"May 19–25, 2025","Nationwide","Gastroenteritis"
"2025-05-25",0.59,2025,"May 19–25, 2025","Nationwide","Chickenpox"
"2025-05-25",0.18,2025,"May 19–25, 2025","Nationwide","Hand-foot-mouth disease"
"2025-05-25",1.97,2025,"May 19–25, 2025","Nationwide","Fifth disease"
"2025-05-25",0.4,2025,"May 19–25, 2025","Nationwide","Roseola"
"2025-05-25",0.08,2025,"May 19–25, 2025","Nationwide","Herpangina"
"2025-05-25",0.09,2025,"May 19–25, 2025","Nationwide","Mumps"
"2025-05-25",0.05,2025,"May 19–25, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-05-25",0.79,2025,"May 19–25, 2025","Nationwide","Viral conjunctivitis"
"2025-05-25",0.02,2025,"May 19–25, 2025","Nationwide","Bacterial meningitis"
"2025-05-25",0.03,2025,"May 19–25, 2025","Nationwide","Viral meningitis"
"2025-05-25",0.38,2025,"May 19–25, 2025","Nationwide","Mycoplasma pneumonia"
"2025-05-25",0.01,2025,"May 19–25, 2025","Nationwide","Chlamydia pneumonia"
"2025-05-25",0.19,2025,"May 19–25, 2025","Nationwide","Rotavirus"
"2025-05-25",0.84,2025,"May 19–25, 2025","Nationwide","COVID-19"
"2025-06-01",0.44,2025,"May 26 – June 1, 2025","Nationwide","Flu"
"2025-06-01",0.26,2025,"May 26 – June 1, 2025","Nationwide","RSV"
"2025-06-01",0.66,2025,"May 26 – June 1, 2025","Nationwide","Adenovirus infection"
"2025-06-01",2.91,2025,"May 26 – June 1, 2025","Nationwide","Strep throat"
"2025-06-01",6.51,2025,"May 26 – June 1, 2025","Nationwide","Gastroenteritis"
"2025-06-01",0.59,2025,"May 26 – June 1, 2025","Nationwide","Chickenpox"
"2025-06-01",0.16,2025,"May 26 – June 1, 2025","Nationwide","Hand-foot-mouth disease"
"2025-06-01",1.87,2025,"May 26 – June 1, 2025","Nationwide","Fifth disease"
"2025-06-01",0.38,2025,"May 26 – June 1, 2025","Nationwide","Roseola"
"2025-06-01",0.12,2025,"May 26 – June 1, 2025","Nationwide","Herpangina"
"2025-06-01",0.09,2025,"May 26 – June 1, 2025","Nationwide","Mumps"
"2025-06-01",0.04,2025,"May 26 – June 1, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-06-01",0.75,2025,"May 26 – June 1, 2025","Nationwide","Viral conjunctivitis"
"2025-06-01",0.02,2025,"May 26 – June 1, 2025","Nationwide","Bacterial meningitis"
"2025-06-01",0.04,2025,"May 26 – June 1, 2025","Nationwide","Viral meningitis"
"2025-06-01",0.36,2025,"May 26 – June 1, 2025","Nationwide","Mycoplasma pneumonia"
"2025-06-01",0.01,2025,"May 26 – June 1, 2025","Nationwide","Chlamydia pneumonia"
"2025-06-01",0.14,2025,"May 26 – June 1, 2025","Nationwide","Rotavirus"
"2025-06-01",0.84,2025,"May 26 – June 1, 2025","Nationwide","COVID-19"
"2025-06-08",0.37,2025,"June 2–8, 2025","Nationwide","Flu"
"2025-06-08",0.25,2025,"June 2–8, 2025","Nationwide","RSV"
"2025-06-08",0.72,2025,"June 2–8, 2025","Nationwide","Adenovirus infection"
"2025-06-08",3.26,2025,"June 2–8, 2025","Nationwide","Strep throat"
"2025-06-08",6.47,2025,"June 2–8, 2025","Nationwide","Gastroenteritis"
"2025-06-08",0.47,2025,"June 2–8, 2025","Nationwide","Chickenpox"
"2025-06-08",0.19,2025,"June 2–8, 2025","Nationwide","Hand-foot-mouth disease"
"2025-06-08",2.28,2025,"June 2–8, 2025","Nationwide","Fifth disease"
"2025-06-08",0.34,2025,"June 2–8, 2025","Nationwide","Roseola"
"2025-06-08",0.19,2025,"June 2–8, 2025","Nationwide","Herpangina"
"2025-06-08",0.1,2025,"June 2–8, 2025","Nationwide","Mumps"
"2025-06-08",0.04,2025,"June 2–8, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-06-08",0.91,2025,"June 2–8, 2025","Nationwide","Viral conjunctivitis"
"2025-06-08",0.03,2025,"June 2–8, 2025","Nationwide","Bacterial meningitis"
"2025-06-08",0.05,2025,"June 2–8, 2025","Nationwide","Viral meningitis"
"2025-06-08",0.51,2025,"June 2–8, 2025","Nationwide","Mycoplasma pneumonia"
"2025-06-08",0,2025,"June 2–8, 2025","Nationwide","Chlamydia pneumonia"
"2025-06-08",0.15,2025,"June 2–8, 2025","Nationwide","Rotavirus"
"2025-06-08",0.92,2025,"June 2–8, 2025","Nationwide","COVID-19"
"2025-06-15",0.3,2025,"June 9–15, 2025","Nationwide","Flu"
"2025-06-15",0.22,2025,"June 9–15, 2025","Nationwide","RSV"
"2025-06-15",0.74,2025,"June 9–15, 2025","Nationwide","Adenovirus infection"
"2025-06-15",3.03,2025,"June 9–15, 2025","Nationwide","Strep throat"
"2025-06-15",6.25,2025,"June 9–15, 2025","Nationwide","Gastroenteritis"
"2025-06-15",0.61,2025,"June 9–15, 2025","Nationwide","Chickenpox"
"2025-06-15",0.25,2025,"June 9–15, 2025","Nationwide","Hand-foot-mouth disease"
"2025-06-15",2.03,2025,"June 9–15, 2025","Nationwide","Fifth disease"
"2025-06-15",0.39,2025,"June 9–15, 2025","Nationwide","Roseola"
"2025-06-15",0.24,2025,"June 9–15, 2025","Nationwide","Herpangina"
"2025-06-15",0.11,2025,"June 9–15, 2025","Nationwide","Mumps"
"2025-06-15",0.02,2025,"June 9–15, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-06-15",0.83,2025,"June 9–15, 2025","Nationwide","Viral conjunctivitis"
"2025-06-15",0.02,2025,"June 9–15, 2025","Nationwide","Bacterial meningitis"
"2025-06-15",0.07,2025,"June 9–15, 2025","Nationwide","Viral meningitis"
"2025-06-15",0.52,2025,"June 9–15, 2025","Nationwide","Mycoplasma pneumonia"
"2025-06-15",0,2025,"June 9–15, 2025","Nationwide","Chlamydia pneumonia"
"2025-06-15",0.09,2025,"June 9–15, 2025","Nationwide","Rotavirus"
"2025-06-15",0.9,2025,"June 9–15, 2025","Nationwide","COVID-19"
"2025-06-22",0.27,2025,"June 16–22, 2025","Nationwide","Flu"
"2025-06-22",0.24,2025,"June 16–22, 2025","Nationwide","RSV"
"2025-06-22",0.73,2025,"June 16–22, 2025","Nationwide","Adenovirus infection"
"2025-06-22",2.6,2025,"June 16–22, 2025","Nationwide","Strep throat"
"2025-06-22",5.81,2025,"June 16–22, 2025","Nationwide","Gastroenteritis"
"2025-06-22",0.44,2025,"June 16–22, 2025","Nationwide","Chickenpox"
"2025-06-22",0.33,2025,"June 16–22, 2025","Nationwide","Hand-foot-mouth disease"
"2025-06-22",2.53,2025,"June 16–22, 2025","Nationwide","Fifth disease"
"2025-06-22",0.38,2025,"June 16–22, 2025","Nationwide","Roseola"
"2025-06-22",0.62,2025,"June 16–22, 2025","Nationwide","Herpangina"
"2025-06-22",0.09,2025,"June 16–22, 2025","Nationwide","Mumps"
"2025-06-22",0.03,2025,"June 16–22, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-06-22",0.87,2025,"June 16–22, 2025","Nationwide","Viral conjunctivitis"
"2025-06-22",0.02,2025,"June 16–22, 2025","Nationwide","Bacterial meningitis"
"2025-06-22",0.04,2025,"June 16–22, 2025","Nationwide","Viral meningitis"
"2025-06-22",0.5,2025,"June 16–22, 2025","Nationwide","Mycoplasma pneumonia"
"2025-06-22",0,2025,"June 16–22, 2025","Nationwide","Chlamydia pneumonia"
"2025-06-22",0.05,2025,"June 16–22, 2025","Nationwide","Rotavirus"
"2025-06-22",1,2025,"June 16–22, 2025","Nationwide","COVID-19"
"2025-06-29",0.27,2025,"June 23–29, 2025","Nationwide","Flu"
"2025-06-29",0.28,2025,"June 23–29, 2025","Nationwide","RSV"
"2025-06-29",0.73,2025,"June 23–29, 2025","Nationwide","Adenovirus infection"
"2025-06-29",2.54,2025,"June 23–29, 2025","Nationwide","Strep throat"
"2025-06-29",5.57,2025,"June 23–29, 2025","Nationwide","Gastroenteritis"
"2025-06-29",0.55,2025,"June 23–29, 2025","Nationwide","Chickenpox"
"2025-06-29",0.42,2025,"June 23–29, 2025","Nationwide","Hand-foot-mouth disease"
"2025-06-29",2.13,2025,"June 23–29, 2025","Nationwide","Fifth disease"
"2025-06-29",0.38,2025,"June 23–29, 2025","Nationwide","Roseola"
"2025-06-29",1.02,2025,"June 23–29, 2025","Nationwide","Herpangina"
"2025-06-29",0.09,2025,"June 23–29, 2025","Nationwide","Mumps"
"2025-06-29",0.02,2025,"June 23–29, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-06-29",0.88,2025,"June 23–29, 2025","Nationwide","Viral conjunctivitis"
"2025-06-29",0.02,2025,"June 23–29, 2025","Nationwide","Bacterial meningitis"
"2025-06-29",0.05,2025,"June 23–29, 2025","Nationwide","Viral meningitis"
"2025-06-29",0.58,2025,"June 23–29, 2025","Nationwide","Mycoplasma pneumonia"
"2025-06-29",0.01,2025,"June 23–29, 2025","Nationwide","Chlamydia pneumonia"
"2025-06-29",0.03,2025,"June 23–29, 2025","Nationwide","Rotavirus"
"2025-06-29",1.4,2025,"June 23–29, 2025","Nationwide","COVID-19"
"2025-07-06",0.28,2025,"June 30 – July 6, 2025","Nationwide","Flu"
"2025-07-06",0.35,2025,"June 30 – July 6, 2025","Nationwide","RSV"
"2025-07-06",0.67,2025,"June 30 – July 6, 2025","Nationwide","Adenovirus infection"
"2025-07-06",2.36,2025,"June 30 – July 6, 2025","Nationwide","Strep throat"
"2025-07-06",5.44,2025,"June 30 – July 6, 2025","Nationwide","Gastroenteritis"
"2025-07-06",0.4,2025,"June 30 – July 6, 2025","Nationwide","Chickenpox"
"2025-07-06",0.52,2025,"June 30 – July 6, 2025","Nationwide","Hand-foot-mouth disease"
"2025-07-06",2.32,2025,"June 30 – July 6, 2025","Nationwide","Fifth disease"
"2025-07-06",0.37,2025,"June 30 – July 6, 2025","Nationwide","Roseola"
"2025-07-06",1.46,2025,"June 30 – July 6, 2025","Nationwide","Herpangina"
"2025-07-06",0.08,2025,"June 30 – July 6, 2025","Nationwide","Mumps"
"2025-07-06",0.02,2025,"June 30 – July 6, 2025","Nationwide","Hemorrhagic conjunctivitis"
"2025-07-06",0.9,2025,"June 30 – July 6, 2025","Nationwide","Viral conjunctivitis"
"2025-07-06",0.02,2025,"June 30 – July 6, 2025","Nationwide","Bacterial meningitis"
"2025-07-06",0.07,2025,"June 30 – July 6, 2025","Nationwide","Viral meningitis"
"2025-07-06",0.75,2025,"June 30 – July 6, 2025","Nationwide","Mycoplasma pneumonia"
"2025-07-06",0.01,2025,"June 30 – July 6, 2025","Nationwide","Chlamydia pneumonia"
"2025-07-06",0.03,2025,"June 30 – July 6, 2025","Nationwide","Rotavirus"
"2025-07-06",1.97,2025,"June 30 – July 6, 2025","Nationwide","COVID-19"
